(7.213361693154099, '68721')
(7.250514645866122, '118247')
(7.259217935981742, '117586')
(7.2668518024882385, '33221')
(7.321428463495562, '23081')
(7.335018227889883, '84')
(7.335697660736697, '26798')
(7.405315265655338, '22442')
(7.4267111815496225, '7892')
(7.4300098924988935, '1')
(7.447682370396766, '64841')
(7.552320455884135, '24128')
(7.588492497350403, '24038')
(7.598866539694831, '35313')
(7.659674185535198, '11')
(7.678917108157964, '29705')
(7.681218415958045, '22648')
(7.742069463926225, '24878')
(7.770331215477698, '22697')
(7.784308066523564, '292')
(7.872676901116084, '124')
(7.900720517386115, '22167')
(7.991161920734049, '53243')
(8.056979246754505, '408')
(8.059898674289629, '24571')
(8.123653851827406, '22821')
(8.135914667182563, '28953')
(8.175304848005258, '23061')
(8.22564121920603, '22468')
(8.227542062329924, '30268')
(8.260776760066026, '5245')
(8.292557711892256, '37605')
(8.297930768951503, '22408')
(8.309967584013421, '22377')
(8.314623821021335, '163252')
(8.335721477842824, '32315')
(8.337766035117008, '35377')
(8.360261973263, '21984')
(8.363525692827588, '50377')
(8.364307797955954, '163248')
(8.38606379639596, '2440')
(8.386455013591206, '27220')
(8.399762860205783, '25700')
(8.403593970715601, '994')
(8.446746158908429, '27368')
(8.466497100870196, '532')
(8.484263322207202, '37876')
(8.510094318587134, '23334')
(8.532160048944332, '25775')
(8.547864734149716, '22396')
(8.592065652943612, '14684')
(8.622265875706102, '23524')
(8.628394282223722, '27536')
(8.676563821422459, '28922')
(8.699305272656346, '22872')
(8.704401013707479, '23130')
(8.883640101768298, '414')
(8.889785357637106, '22068')
(8.895342728725272, '7885')
(8.905093817338244, '55326')
(8.99136386609418, '76')
(9.065337852732567, '38888')
(9.069225987040902, '3664')
(9.081991451883297, '25557')
(9.113559483344636, '162595')
(9.14560428816283, '162490')
(9.32457712439049, '2402')
(9.3337076148561, '22129')
(9.337344709407166, '14779')
(9.353163402430681, '22997')
(9.407985357540088, '23684')
(9.411898594776083, '3413')
(9.518229652285555, '22892')
(9.597194524893954, '35000')
(9.620897592453922, '162882')
(9.63404321103532, '22309')
(9.637197073471308, '23036')
(9.675082114271113, '28498')
(9.675336731544224, '21361')
(9.703672878610876, '386')
(9.706070866919154, '161')
(9.714054981564956, '23016')
(9.716229860794472, '4012')
(9.728876771133196, '24708')
(9.752046384654511, '4589')
(9.863227757082091, '7865')
(9.863395052056005, '28685')
(9.895973653355952, '20815')
(9.960813996896928, '107')
(9.973207392983158, '162660')
(10.075552972996265, '27482')
(10.165780492007004, '162658')
(10.28230281125541, '37401')
(10.329720594386446, '4002')
(10.35264461210086, '384')
(10.356315468554154, '22024')
(10.366248390399063, '22203')
(10.448406629716773, '171754')
(10.486653727198835, '27937')
(10.558874664910475, '29817')
(10.580980986931284, '56')
(10.585542406026606, '55337')
(10.59544201116605, '23')
(10.627238578570873, '83')
(10.630204963344424, '3106')
(10.676404129109429, '14817')
(10.76773592820355, '10017')
(10.83040649924356, '3')
(10.832515361243074, '21963')
(10.882947735315978, '23386')
(10.968370641364142, '271923')
(10.973045578849211, '162670')
(11.024156808547172, '434')
(11.081305993552292, '31851')
(11.100204046686294, '162669')
(11.142259509505408, '23102')
(11.197185783097689, '7')
(11.20119570007833, '33368')
(11.20211006231086, '471')
(11.206185604768947, '38638')
(11.461351954884453, '701')
(11.592526765366093, '568')
(11.6042385871428, '18282')
(11.627742384349474, '162941')
(11.634404576024908, '23509')
(11.651733479252815, '22498')
(11.714595590158133, '162938')
(11.72536614734455, '436')
(11.977213337629456, '162593')
(12.00944926124617, '23042')
(12.067397627465404, '162592')
(12.125205595940194, '55')
(12.165014037506358, '26')
(12.222389151086748, '14787')
(12.371069142217651, '634')
(12.414958949150483, '7483')
(12.542519271018891, '58')
(12.555067558060461, '22134')
(12.687801513701, '22389')
(12.777032377361373, '22407')
(12.819138932260552, '169675')
(12.945281564696506, '57')
(12.950860945955043, '3825')
(12.97755224748284, '30342')
(13.066921741626894, '92')
(13.103716647515943, '22853')
(13.117389611721585, '24')
(13.174562804268266, '22561')
(13.192508887449655, '566')
(13.228083124995534, '23662')
(13.259112913766057, '22434')
(13.780431903359409, '24659')
(13.80468946280042, '29651')
(14.00502544827835, '29')
(14.221606493902131, '32499')
(14.422641997545313, '169631')
(14.4362495709469, '141')
(14.447113161059272, '162540')
(14.465757510967766, '162541')
(14.505966571954032, '162734')
(14.517713782565233, '162484')
(14.595757537595263, '53')
(14.71189549840086, '268')
(14.785472714228977, '2')
(14.939361358693027, '162919')
(15.159189864689653, '103')
(15.170771469445441, '146')
(15.203979665432927, '7446')
(15.206712492803087, '162581')
(15.221671462875996, '2221')
(15.293027459482623, '162917')
(15.372893720192767, '31976')
(15.390290300724432, '162565')
(15.43690107266277, '24793')
(15.461620889589412, '162564')
(15.591365307326459, '162779')
(15.699962658781955, '162778')
(15.732110566589652, '162526')
(15.769306383655671, '162524')
(15.851575284886266, '21986')
(15.901173565463639, '68')
(16.006180681662695, '22125')
(16.188204446966868, '162265')
(16.193844368306905, '23753')
(16.250268363178858, '29776')
(16.59107918565487, '149')
(16.983956049752248, '450')
(17.50223825737384, '109')
(17.594821225179874, '162460')
(18.28136398972406, '238')
(18.57785823058431, '22')
(18.60934983040725, '35')
(18.82901102267858, '22252')
(19.501311063149597, '6')
(21.35275137794203, '7176')
(21.875128807579664, '162745')
(21.875238884308917, '162747')
(22.689528385601964, '299')
(22.79818806923004, '115')
(23.41664934755349, '163017')
(24.26365617059191, '46')
(28.906630823694087, '19')
(32.9027892686491, '59')
(36.520835452721705, '10')
(40.29654129796304, '147')
(42.16472320051748, '9')
(42.24450336792158, '162547')
(43.96927090794519, '4')
(44.39982778135545, '80')
(48.81021021749076, '262')
(48.94388493816921, '30')
(49.242284570141265, '0')
(49.286692409582216, '162437')
(49.895127679710676, '162580')
(51.01655274405878, '42')
(62.74284280798355, '33')
(63.62805127584196, '16')
(68.51331090692264, '41')
(90.35040557866826, '162506')
(91.13658534304386, '162504')
(94.70462721031, '5')
(95.21028434010024, '20')
(120.93836278248338, '162585')
(121.55745085279965, '162582')
(151.49601734895214, '271820')
